date,open,high,low,close,volume
2026-05-19 10:15:00+05:30,23753.75,23762.6,23724.9,23725.7,0
2026-05-19 10:20:00+05:30,23726.5,23743.3,23724.0,23739.2,0
2026-05-19 10:25:00+05:30,23740.75,23756.75,23739.1,23751.05,0
2026-05-19 10:30:00+05:30,23752.9,23757.85,23735.75,23744.85,0
2026-05-19 10:35:00+05:30,23745.95,23754.05,23734.2,23753.15,0
2026-05-19 10:40:00+05:30,23754.0,23765.15,23743.15,23764.75,0
2026-05-19 10:45:00+05:30,23765.3,23774.75,23750.4,23757.45,0
2026-05-19 10:50:00+05:30,23758.35,23767.55,23724.9,23742.1,0
2026-05-19 10:55:00+05:30,23742.3,23782.3,23741.15,23771.95,0
2026-05-19 11:00:00+05:30,23772.1,23774.95,23744.1,23751.55,0
2026-05-19 11:05:00+05:30,23752.65,23752.65,23738.45,23743.85,0
2026-05-19 11:10:00+05:30,23745.25,23754.0,23718.1,23719.75,0
2026-05-19 11:15:00+05:30,23720.55,23721.55,23695.35,23708.0,0
2026-05-19 11:20:00+05:30,23709.25,23721.4,23698.45,23713.75,0
2026-05-19 11:25:00+05:30,23714.35,23728.35,23707.05,23727.85,0
2026-05-19 11:30:00+05:30,23728.15,23728.15,23705.05,23718.2,0
2026-05-19 11:35:00+05:30,23720.7,23728.5,23704.85,23724.15,0
2026-05-19 11:40:00+05:30,23725.25,23754.75,23721.7,23750.05,0
2026-05-19 11:45:00+05:30,23752.2,23763.75,23745.7,23754.4,0
2026-05-19 11:50:00+05:30,23755.8,23763.85,23754.2,23760.15,0
2026-05-19 11:55:00+05:30,23760.95,23772.75,23752.9,23754.65,0
2026-05-19 12:00:00+05:30,23755.6,23755.6,23733.75,23741.4,0
2026-05-19 12:05:00+05:30,23742.8,23747.95,23734.65,23741.45,0
2026-05-19 12:10:00+05:30,23742.2,23749.7,23739.8,23743.05,0
2026-05-19 12:15:00+05:30,23744.55,23747.55,23730.7,23744.55,0
2026-05-19 12:20:00+05:30,23746.3,23753.8,23727.45,23733.6,0
2026-05-19 12:25:00+05:30,23734.75,23755.5,23724.25,23752.4,0
2026-05-19 12:30:00+05:30,23753.75,23753.75,23729.55,23735.9,0
2026-05-19 12:35:00+05:30,23736.45,23743.2,23722.15,23740.7,0
2026-05-19 12:40:00+05:30,23741.65,23741.8,23726.9,23738.05,0
2026-05-19 12:45:00+05:30,23738.65,23743.2,23721.0,23727.6,0
2026-05-19 12:50:00+05:30,23729.65,23731.7,23719.3,23728.45,0
2026-05-19 12:55:00+05:30,23729.4,23732.15,23721.85,23723.9,0
2026-05-19 13:00:00+05:30,23725.25,23735.75,23711.65,23713.35,0
2026-05-19 13:05:00+05:30,23714.4,23729.45,23707.05,23724.75,0
2026-05-19 13:10:00+05:30,23724.8,23724.95,23706.1,23708.35,0
2026-05-19 13:15:00+05:30,23709.6,23738.85,23701.45,23728.9,0
2026-05-19 13:20:00+05:30,23730.1,23732.85,23721.5,23732.85,0
2026-05-19 13:25:00+05:30,23733.75,23733.75,23720.85,23724.85,0
2026-05-19 13:30:00+05:30,23726.7,23743.3,23723.65,23730.9,0
2026-05-19 13:35:00+05:30,23731.8,23731.8,23685.85,23709.15,0
2026-05-19 13:40:00+05:30,23710.35,23710.35,23694.35,23696.85,0
2026-05-19 13:45:00+05:30,23697.3,23716.0,23695.9,23704.5,0
2026-05-19 13:50:00+05:30,23705.65,23711.4,23697.35,23699.55,0
2026-05-19 13:55:00+05:30,23700.6,23700.6,23674.0,23689.1,0
2026-05-19 14:00:00+05:30,23691.35,23719.45,23684.55,23714.9,0
2026-05-19 14:05:00+05:30,23716.7,23719.5,23704.6,23705.35,0
2026-05-19 14:10:00+05:30,23706.5,23725.35,23700.7,23717.35,0
2026-05-19 14:15:00+05:30,23718.05,23736.55,23715.4,23716.2,0
2026-05-19 14:20:00+05:30,23717.25,23726.95,23699.7,23710.15,0
2026-05-19 14:25:00+05:30,23711.35,23718.45,23701.35,23703.15,0
2026-05-19 14:30:00+05:30,23704.45,23705.3,23690.2,23701.2,0
2026-05-19 14:35:00+05:30,23701.1,23701.65,23672.25,23682.0,0
2026-05-19 14:40:00+05:30,23682.05,23691.35,23649.0,23657.2,0
2026-05-19 14:45:00+05:30,23657.4,23657.75,23632.35,23653.0,0
2026-05-19 14:50:00+05:30,23653.45,23666.9,23644.55,23647.25,0
2026-05-19 14:55:00+05:30,23648.5,23665.45,23646.25,23655.15,0
2026-05-19 15:00:00+05:30,23655.4,23659.3,23623.1,23632.35,0
2026-05-19 15:05:00+05:30,23632.35,23642.65,23624.5,23625.6,0
2026-05-19 15:10:00+05:30,23625.6,23628.2,23608.0,23624.4,0
2026-05-19 15:15:00+05:30,23624.55,23629.2,23600.9,23609.05,0
2026-05-19 15:20:00+05:30,23608.2,23612.5,23592.4,23597.0,0
2026-05-19 15:25:00+05:30,23596.85,23607.15,23587.2,23606.2,0
2026-05-20 09:15:00+05:30,23457.25,23469.9,23397.3,23459.9,0
2026-05-20 09:20:00+05:30,23461.45,23464.85,23442.45,23458.7,0
2026-05-20 09:25:00+05:30,23458.4,23481.95,23453.75,23476.95,0
2026-05-20 09:30:00+05:30,23477.85,23524.9,23473.5,23520.15,0
2026-05-20 09:35:00+05:30,23521.65,23535.75,23506.1,23533.2,0
2026-05-20 09:40:00+05:30,23534.8,23536.9,23498.55,23524.25,0
2026-05-20 09:45:00+05:30,23523.25,23536.45,23511.95,23522.25,0
2026-05-20 09:50:00+05:30,23521.25,23541.45,23520.9,23526.55,0
2026-05-20 09:55:00+05:30,23526.5,23548.6,23516.5,23541.9,0
2026-05-20 10:00:00+05:30,23541.8,23546.65,23495.75,23503.9,0
2026-05-20 10:05:00+05:30,23504.6,23505.2,23486.1,23500.4,0
2026-05-20 10:10:00+05:30,23500.45,23512.0,23491.65,23500.55,0
2026-05-20 10:15:00+05:30,23500.3,23512.1,23494.6,23500.0,0
2026-05-20 10:20:00+05:30,23498.9,23505.1,23476.75,23478.05,0
2026-05-20 10:25:00+05:30,23477.95,23519.9,23475.65,23519.9,0
2026-05-20 10:30:00+05:30,23519.9,23567.45,23519.9,23562.1,0
2026-05-20 10:35:00+05:30,23562.55,23576.15,23561.65,23562.65,0
2026-05-20 10:40:00+05:30,23562.1,23564.8,23530.65,23532.7,0
2026-05-20 10:45:00+05:30,23532.95,23535.25,23503.65,23506.45,0
2026-05-20 10:50:00+05:30,23506.8,23546.9,23506.8,23546.3,0
2026-05-20 10:55:00+05:30,23546.1,23549.35,23538.6,23546.4,0
2026-05-20 11:00:00+05:30,23546.75,23573.2,23546.75,23564.45,0
2026-05-20 11:05:00+05:30,23564.15,23580.75,23562.4,23575.6,0
2026-05-20 11:10:00+05:30,23574.95,23582.6,23562.2,23562.2,0
2026-05-20 11:15:00+05:30,23561.75,23573.35,23558.3,23564.95,0
2026-05-20 11:20:00+05:30,23565.4,23598.15,23564.0,23582.05,0
2026-05-20 11:25:00+05:30,23582.4,23602.75,23582.4,23599.85,0
2026-05-20 11:30:00+05:30,23599.95,23608.3,23588.55,23594.5,0
2026-05-20 11:35:00+05:30,23594.5,23618.15,23588.5,23609.35,0
2026-05-20 11:40:00+05:30,23609.6,23610.8,23594.8,23605.05,0
2026-05-20 11:45:00+05:30,23605.3,23639.45,23604.9,23635.55,0
2026-05-20 11:50:00+05:30,23635.3,23640.25,23615.15,23626.9,0
2026-05-20 11:55:00+05:30,23626.85,23629.75,23608.15,23608.15,0
2026-05-20 12:00:00+05:30,23609.1,23613.65,23591.25,23592.35,0
2026-05-20 12:05:00+05:30,23592.65,23594.1,23577.0,23580.05,0
2026-05-20 12:10:00+05:30,23579.95,23587.45,23577.3,23579.95,0
2026-05-20 12:15:00+05:30,23580.0,23598.35,23579.5,23583.55,0
2026-05-20 12:20:00+05:30,23583.25,23608.45,23582.8,23601.95,0
2026-05-20 12:25:00+05:30,23602.55,23603.8,23581.65,23588.0,0
2026-05-20 12:30:00+05:30,23588.6,23596.85,23583.05,23590.55,0
2026-05-20 12:35:00+05:30,23590.7,23602.0,23586.9,23600.2,0
2026-05-20 12:40:00+05:30,23600.4,23606.45,23591.75,23602.8,0
2026-05-20 12:45:00+05:30,23603.4,23613.2,23598.7,23601.9,0
2026-05-20 12:50:00+05:30,23602.1,23611.4,23601.25,23605.95,0
2026-05-20 12:55:00+05:30,23606.15,23615.4,23604.7,23612.75,0
2026-05-20 13:00:00+05:30,23612.45,23617.05,23599.95,23602.2,0
2026-05-20 13:05:00+05:30,23603.25,23606.95,23588.75,23601.95,0
2026-05-20 13:10:00+05:30,23602.45,23612.9,23599.05,23601.4,0
2026-05-20 13:15:00+05:30,23601.5,23603.95,23579.75,23585.3,0
2026-05-20 13:20:00+05:30,23585.35,23596.8,23576.3,23583.25,0
2026-05-20 13:25:00+05:30,23583.5,23597.45,23561.85,23567.1,0
2026-05-20 13:30:00+05:30,23567.5,23598.7,23565.8,23597.05,0
2026-05-20 13:35:00+05:30,23597.15,23620.9,23592.1,23604.1,0
2026-05-20 13:40:00+05:30,23604.45,23605.9,23590.15,23595.85,0
2026-05-20 13:45:00+05:30,23596.4,23601.55,23590.8,23597.3,0
2026-05-20 13:50:00+05:30,23597.35,23605.1,23588.55,23605.1,0
2026-05-20 13:55:00+05:30,23604.9,23628.15,23603.0,23628.15,0
2026-05-20 14:00:00+05:30,23628.05,23644.65,23623.25,23630.2,0
2026-05-20 14:05:00+05:30,23630.1,23662.7,23626.8,23661.1,0
2026-05-20 14:10:00+05:30,23661.1,23664.4,23651.3,23651.95,0
2026-05-20 14:15:00+05:30,23652.25,23659.0,23643.1,23647.4,0
2026-05-20 14:20:00+05:30,23646.7,23678.95,23641.95,23674.1,0
2026-05-20 14:25:00+05:30,23674.15,23675.4,23655.35,23665.35,0
2026-05-20 14:30:00+05:30,23665.45,23675.7,23655.9,23660.9,0
2026-05-20 14:35:00+05:30,23660.8,23669.9,23652.6,23668.4,0
2026-05-20 14:40:00+05:30,23668.6,23681.55,23668.6,23677.6,0
2026-05-20 14:45:00+05:30,23677.75,23684.75,23673.65,23684.05,0
2026-05-20 14:50:00+05:30,23684.15,23688.35,23674.75,23685.1,0
2026-05-20 14:55:00+05:30,23684.95,23690.9,23679.1,23679.15,0
2026-05-20 15:00:00+05:30,23680.1,23680.75,23639.6,23643.5,0
2026-05-20 15:05:00+05:30,23643.75,23673.45,23641.7,23672.35,0
2026-05-20 15:10:00+05:30,23672.35,23675.3,23664.85,23667.9,0
2026-05-20 15:15:00+05:30,23668.05,23671.05,23658.55,23659.5,0
2026-05-20 15:20:00+05:30,23659.95,23663.1,23651.4,23658.3,0
2026-05-20 15:25:00+05:30,23660.65,23672.35,23654.85,23664.15,0
2026-05-21 09:15:00+05:30,23830.05,23859.9,23765.1,23768.45,0
2026-05-21 09:20:00+05:30,23768.0,23787.3,23752.05,23775.05,0
2026-05-21 09:25:00+05:30,23776.8,23780.85,23750.85,23758.1,0
2026-05-21 09:30:00+05:30,23760.15,23774.7,23728.05,23738.3,0
2026-05-21 09:35:00+05:30,23740.4,23773.2,23731.3,23768.95,0
2026-05-21 09:40:00+05:30,23769.5,23794.2,23755.8,23793.15,0
2026-05-21 09:45:00+05:30,23793.9,23796.85,23777.2,23785.55,0
2026-05-21 09:50:00+05:30,23787.4,23812.0,23781.75,23807.05,0
2026-05-21 09:55:00+05:30,23808.25,23810.3,23767.9,23768.35,0
2026-05-21 10:00:00+05:30,23769.55,23790.1,23768.3,23781.85,0
2026-05-21 10:05:00+05:30,23782.95,23785.65,23752.95,23763.6,0
2026-05-21 10:10:00+05:30,23766.55,23774.1,23759.65,23767.45,0
2026-05-21 10:15:00+05:30,23768.2,23784.8,23767.45,23776.5,0
2026-05-21 10:20:00+05:30,23777.7,23783.15,23766.75,23770.6,0
2026-05-21 10:25:00+05:30,23771.75,23790.55,23765.35,23780.0,0
2026-05-21 10:30:00+05:30,23781.75,23790.0,23761.25,23762.25,0
2026-05-21 10:35:00+05:30,23762.45,23767.4,23729.4,23736.35,0
2026-05-21 10:40:00+05:30,23738.0,23764.8,23734.25,23764.8,0
2026-05-21 10:45:00+05:30,23765.75,23774.2,23746.6,23748.95,0
2026-05-21 10:50:00+05:30,23750.55,23753.05,23733.35,23748.85,0
2026-05-21 10:55:00+05:30,23750.9,23750.9,23717.85,23723.75,0
2026-05-21 11:00:00+05:30,23726.15,23726.15,23706.9,23713.4,0
2026-05-21 11:05:00+05:30,23715.2,23717.65,23704.75,23717.4,0
2026-05-21 11:10:00+05:30,23718.9,23718.9,23695.35,23697.05,0
2026-05-21 11:15:00+05:30,23698.2,23698.2,23639.9,23678.65,0
2026-05-21 11:20:00+05:30,23679.35,23714.9,23675.6,23713.6,0
2026-05-21 11:25:00+05:30,23715.45,23746.45,23706.75,23742.55,0
2026-05-21 11:30:00+05:30,23744.2,23744.4,23725.75,23735.05,0
2026-05-21 11:35:00+05:30,23736.25,23740.2,23729.15,23729.9,0
2026-05-21 11:40:00+05:30,23732.4,23733.95,23721.7,23731.15,0
2026-05-21 11:45:00+05:30,23731.65,23734.65,23716.45,23723.55,0
2026-05-21 11:50:00+05:30,23724.1,23744.8,23721.25,23726.7,0
2026-05-21 11:55:00+05:30,23727.4,23732.25,23711.65,23716.75,0
2026-05-21 12:00:00+05:30,23717.7,23742.25,23717.35,23732.05,0
2026-05-21 12:05:00+05:30,23731.85,23741.25,23725.75,23734.0,0
2026-05-21 12:10:00+05:30,23735.75,23740.9,23704.8,23705.05,0
2026-05-21 12:15:00+05:30,23706.05,23718.9,23692.95,23708.5,0
2026-05-21 12:20:00+05:30,23710.3,23716.0,23691.0,23692.15,0
2026-05-21 12:25:00+05:30,23692.55,23697.6,23649.5,23663.8,0
2026-05-21 12:30:00+05:30,23663.4,23673.95,23652.0,23669.6,0
2026-05-21 12:35:00+05:30,23669.35,23669.85,23624.1,23632.35,0
2026-05-21 12:40:00+05:30,23632.1,23648.95,23607.35,23640.1,0
2026-05-21 12:45:00+05:30,23641.25,23641.25,23613.85,23630.9,0
2026-05-21 12:50:00+05:30,23631.2,23646.85,23630.3,23641.65,0
2026-05-21 12:55:00+05:30,23641.35,23643.3,23619.35,23624.2,0
2026-05-21 13:00:00+05:30,23625.2,23627.5,23596.6,23620.0,0
2026-05-21 13:05:00+05:30,23619.85,23641.8,23614.75,23637.75,0
2026-05-21 13:10:00+05:30,23637.8,23653.95,23632.45,23640.7,0
2026-05-21 13:15:00+05:30,23641.25,23647.95,23635.9,23643.4,0
2026-05-21 13:20:00+05:30,23643.4,23651.1,23635.6,23636.7,0
2026-05-21 13:25:00+05:30,23637.8,23643.4,23630.65,23631.6,0
2026-05-21 13:30:00+05:30,23632.4,23649.25,23622.75,23647.35,0
2026-05-21 13:35:00+05:30,23648.35,23674.55,23645.25,23663.35,0
2026-05-21 13:40:00+05:30,23663.5,23687.5,23662.2,23681.35,0
2026-05-21 13:45:00+05:30,23681.75,23691.8,23664.4,23665.15,0
2026-05-21 13:50:00+05:30,23665.0,23666.45,23645.85,23650.6,0
2026-05-21 13:55:00+05:30,23651.6,23675.85,23640.3,23673.35,0
2026-05-21 14:00:00+05:30,23673.95,23674.05,23644.9,23648.6,0
2026-05-21 14:05:00+05:30,23648.65,23651.1,23639.9,23642.7,0
2026-05-21 14:10:00+05:30,23642.55,23663.3,23638.1,23652.15,0
2026-05-21 14:15:00+05:30,23652.1,23656.7,23638.4,23651.55,0
2026-05-21 14:20:00+05:30,23651.75,23673.2,23651.6,23672.7,0
2026-05-21 14:25:00+05:30,23671.15,23678.35,23645.35,23652.4,0
2026-05-21 14:30:00+05:30,23653.6,23682.9,23650.4,23663.6,0
2026-05-21 14:35:00+05:30,23661.1,23678.05,23659.0,23663.1,0
2026-05-21 14:40:00+05:30,23663.7,23705.4,23660.5,23671.85,0
2026-05-21 14:45:00+05:30,23671.1,23691.3,23669.5,23678.3,0
2026-05-21 14:50:00+05:30,23679.1,23696.6,23673.55,23686.55,0
2026-05-21 14:55:00+05:30,23686.8,23693.5,23673.05,23679.55,0
2026-05-21 15:00:00+05:30,23678.75,23691.3,23649.25,23669.4,0
2026-05-21 15:05:00+05:30,23669.4,23678.25,23649.45,23655.2,0
2026-05-21 15:10:00+05:30,23654.8,23668.0,23637.05,23639.1,0
2026-05-21 15:15:00+05:30,23639.55,23649.75,23631.1,23636.6,0
2026-05-21 15:20:00+05:30,23635.9,23650.65,23633.7,23644.5,0
2026-05-21 15:25:00+05:30,23644.5,23652.45,23636.05,23648.6,0
2026-05-22 09:15:00+05:30,23671.2,23710.8,23671.0,23693.5,0
2026-05-22 09:20:00+05:30,23692.85,23756.65,23692.85,23752.85,0
2026-05-22 09:25:00+05:30,23753.25,23756.25,23731.2,23738.6,0
2026-05-22 09:30:00+05:30,23738.6,23764.85,23733.1,23762.75,0
2026-05-22 09:35:00+05:30,23763.65,23778.6,23749.55,23755.85,0
2026-05-22 09:40:00+05:30,23755.5,23765.4,23729.55,23752.95,0
2026-05-22 09:45:00+05:30,23753.3,23761.2,23739.2,23740.8,0
2026-05-22 09:50:00+05:30,23740.95,23784.75,23740.55,23774.1,0
2026-05-22 09:55:00+05:30,23774.35,23788.8,23763.85,23779.65,0
2026-05-22 10:00:00+05:30,23778.6,23781.35,23767.05,23767.3,0
2026-05-22 10:05:00+05:30,23766.5,23787.5,23759.4,23785.5,0
2026-05-22 10:10:00+05:30,23785.15,23800.15,23785.15,23791.7,0
2026-05-22 10:15:00+05:30,23791.65,23795.4,23759.9,23764.1,0
2026-05-22 10:20:00+05:30,23763.5,23785.4,23762.9,23765.65,0
2026-05-22 10:25:00+05:30,23765.45,23776.1,23759.65,23761.45,0
2026-05-22 10:30:00+05:30,23761.35,23786.6,23761.35,23778.15,0
2026-05-22 10:35:00+05:30,23778.3,23782.6,23765.4,23773.05,0
2026-05-22 10:40:00+05:30,23773.75,23795.15,23773.75,23792.7,0
2026-05-22 10:45:00+05:30,23793.0,23797.85,23775.1,23783.9,0
2026-05-22 10:50:00+05:30,23784.3,23789.55,23775.45,23785.6,0
2026-05-22 10:55:00+05:30,23785.6,23786.45,23776.45,23780.75,0
2026-05-22 11:00:00+05:30,23781.2,23782.55,23771.45,23777.6,0
2026-05-22 11:05:00+05:30,23777.6,23782.5,23769.5,23775.05,0
2026-05-22 11:10:00+05:30,23774.7,23779.15,23765.95,23771.6,0
2026-05-22 11:15:00+05:30,23772.45,23774.65,23765.45,23766.6,0
2026-05-22 11:20:00+05:30,23767.0,23789.3,23756.1,23785.0,0
2026-05-22 11:25:00+05:30,23785.1,23786.7,23750.7,23758.9,0
2026-05-22 11:30:00+05:30,23758.2,23767.75,23750.05,23757.5,0
2026-05-22 11:35:00+05:30,23757.25,23775.2,23756.05,23774.05,0
2026-05-22 11:40:00+05:30,23774.2,23808.9,23771.95,23808.25,0
2026-05-22 11:45:00+05:30,23807.7,23828.5,23804.1,23809.25,0
2026-05-22 11:50:00+05:30,23809.25,23811.15,23801.45,23804.55,0
2026-05-22 11:55:00+05:30,23804.85,23809.75,23800.7,23804.85,0
2026-05-22 12:00:00+05:30,23804.9,23808.35,23793.3,23794.95,0
2026-05-22 12:05:00+05:30,23795.1,23801.1,23789.8,23791.3,0
2026-05-22 12:10:00+05:30,23790.7,23808.3,23790.45,23798.6,0
2026-05-22 12:15:00+05:30,23798.4,23802.45,23792.2,23794.35,0
2026-05-22 12:20:00+05:30,23794.75,23796.75,23775.6,23775.7,0
2026-05-22 12:25:00+05:30,23776.05,23784.4,23771.45,23774.75,0
2026-05-22 12:30:00+05:30,23774.85,23776.9,23758.85,23775.05,0
2026-05-22 12:35:00+05:30,23775.3,23780.15,23769.25,23778.9,0
2026-05-22 12:40:00+05:30,23779.5,23798.5,23777.3,23792.6,0
2026-05-22 12:45:00+05:30,23792.95,23816.85,23789.25,23813.0,0
2026-05-22 12:50:00+05:30,23813.0,23833.7,23813.0,23831.55,0
2026-05-22 12:55:00+05:30,23831.45,23835.65,23825.0,23827.45,0
2026-05-22 13:00:00+05:30,23828.25,23833.25,23819.3,23827.95,0
2026-05-22 13:05:00+05:30,23828.5,23829.0,23812.95,23819.4,0
2026-05-22 13:10:00+05:30,23819.55,23826.45,23816.95,23819.1,0
2026-05-22 13:15:00+05:30,23819.3,23822.65,23807.55,23812.1,0
2026-05-22 13:20:00+05:30,23812.5,23820.7,23804.8,23809.15,0
2026-05-22 13:25:00+05:30,23808.05,23816.6,23803.6,23809.4,0
2026-05-22 13:30:00+05:30,23809.1,23818.2,23805.15,23816.2,0
2026-05-22 13:35:00+05:30,23816.15,23817.1,23805.4,23809.05,0
2026-05-22 13:40:00+05:30,23809.2,23813.7,23800.8,23801.25,0
2026-05-22 13:45:00+05:30,23801.2,23822.7,23800.5,23803.9,0
2026-05-22 13:50:00+05:30,23803.9,23811.35,23796.65,23798.0,0
2026-05-22 13:55:00+05:30,23796.8,23799.2,23782.5,23792.15,0
2026-05-22 14:00:00+05:30,23792.2,23795.6,23758.6,23761.75,0
2026-05-22 14:05:00+05:30,23761.75,23781.5,23744.8,23778.35,0
2026-05-22 14:10:00+05:30,23778.25,23781.6,23767.25,23778.2,0
2026-05-22 14:15:00+05:30,23778.25,23781.7,23761.35,23761.4,0
2026-05-22 14:20:00+05:30,23761.4,23766.5,23748.6,23760.0,0
2026-05-22 14:25:00+05:30,23759.85,23765.45,23739.1,23739.3,0
2026-05-22 14:30:00+05:30,23739.4,23752.5,23721.2,23745.25,0
2026-05-22 14:35:00+05:30,23745.1,23748.2,23720.65,23723.9,0
2026-05-22 14:40:00+05:30,23723.3,23731.4,23707.45,23709.05,0
2026-05-22 14:45:00+05:30,23709.45,23733.65,23706.9,23726.0,0
2026-05-22 14:50:00+05:30,23725.8,23728.7,23717.75,23720.3,0
2026-05-22 14:55:00+05:30,23720.15,23726.65,23714.55,23724.45,0
2026-05-22 15:00:00+05:30,23724.65,23727.6,23698.95,23710.95,0
2026-05-22 15:05:00+05:30,23710.9,23717.3,23704.7,23708.7,0
2026-05-22 15:10:00+05:30,23708.35,23719.9,23703.25,23718.15,0
2026-05-22 15:15:00+05:30,23717.7,23730.2,23717.7,23725.35,0
2026-05-22 15:20:00+05:30,23725.35,23742.1,23721.6,23740.7,0
2026-05-22 15:25:00+05:30,23741.75,23751.9,23732.15,23748.85,0
2026-05-25 09:15:00+05:30,23940.25,23984.35,23922.85,23967.6,0
2026-05-25 09:20:00+05:30,23968.75,23987.3,23958.4,23978.3,0
2026-05-25 09:25:00+05:30,23979.5,23989.1,23971.25,23981.6,0
2026-05-25 09:30:00+05:30,23981.95,23984.3,23953.65,23959.15,0
2026-05-25 09:35:00+05:30,23961.6,23961.7,23938.55,23940.0,0
2026-05-25 09:40:00+05:30,23943.2,23948.1,23927.75,23947.5,0
2026-05-25 09:45:00+05:30,23951.45,23951.45,23924.4,23937.85,0
2026-05-25 09:50:00+05:30,23938.2,23945.2,23928.15,23936.75,0
2026-05-25 09:55:00+05:30,23938.35,23940.5,23927.95,23937.15,0
2026-05-25 10:00:00+05:30,23938.75,23946.9,23933.45,23943.25,0
2026-05-25 10:05:00+05:30,23944.95,23952.8,23940.8,23952.3,0
2026-05-25 10:10:00+05:30,23954.35,23959.85,23945.2,23952.05,0
2026-05-25 10:15:00+05:30,23953.85,23977.9,23952.6,23970.6,0
2026-05-25 10:20:00+05:30,23972.6,23980.95,23965.55,23966.75,0
2026-05-25 10:25:00+05:30,23967.3,23967.95,23954.45,23958.55,0
2026-05-25 10:30:00+05:30,23960.9,23973.75,23959.2,23973.35,0
2026-05-25 10:35:00+05:30,23975.05,23989.25,23972.75,23985.55,0
2026-05-25 10:40:00+05:30,23986.75,23992.4,23980.9,23987.4,0
2026-05-25 10:45:00+05:30,23989.0,23995.9,23984.45,23987.25,0
2026-05-25 10:50:00+05:30,23988.5,23990.15,23976.9,23988.85,0
2026-05-25 10:55:00+05:30,23989.65,23990.55,23972.65,23978.15,0
2026-05-25 11:00:00+05:30,23979.55,23982.85,23970.65,23982.85,0
2026-05-25 11:05:00+05:30,23983.75,23985.95,23975.35,23979.8,0
2026-05-25 11:10:00+05:30,23980.4,23989.9,23975.1,23987.6,0
2026-05-25 11:15:00+05:30,23989.0,23989.0,23977.05,23979.3,0
2026-05-25 11:20:00+05:30,23980.55,23980.55,23971.1,23979.5,0
2026-05-25 11:25:00+05:30,23980.95,23981.9,23972.7,23977.15,0
2026-05-25 11:30:00+05:30,23978.45,23978.65,23959.9,23962.4,0
2026-05-25 11:35:00+05:30,23961.45,23981.4,23960.55,23981.1,0
2026-05-25 11:40:00+05:30,23981.7,23990.45,23976.7,23980.95,0
2026-05-25 11:45:00+05:30,23982.15,23987.05,23978.15,23980.65,0
2026-05-25 11:50:00+05:30,23982.85,23990.1,23979.6,23987.7,0
2026-05-25 11:55:00+05:30,23989.9,23992.7,23984.75,23986.6,0
2026-05-25 12:00:00+05:30,23988.15,23988.15,23964.5,23969.8,0
2026-05-25 12:05:00+05:30,23971.75,23975.95,23960.1,23963.05,0
2026-05-25 12:10:00+05:30,23964.5,23971.15,23961.65,23963.9,0
2026-05-25 12:15:00+05:30,23965.75,23968.65,23957.7,23967.9,0
2026-05-25 12:20:00+05:30,23968.7,23968.7,23958.35,23961.55,0
2026-05-25 12:25:00+05:30,23963.4,23968.25,23955.9,23956.5,0
2026-05-25 12:30:00+05:30,23957.85,23962.3,23952.6,23960.4,0
2026-05-25 12:35:00+05:30,23961.35,23967.05,23959.45,23960.35,0
2026-05-25 12:40:00+05:30,23960.8,23967.65,23955.4,23958.55,0
2026-05-25 12:45:00+05:30,23960.05,23960.6,23936.85,23941.85,0
2026-05-25 12:50:00+05:30,23943.9,23953.95,23935.6,23952.6,0
2026-05-25 12:55:00+05:30,23952.7,23954.85,23943.1,23954.4,0
2026-05-25 13:00:00+05:30,23955.55,23977.75,23947.3,23971.75,0
2026-05-25 13:05:00+05:30,23972.7,23982.3,23969.8,23978.15,0
2026-05-25 13:10:00+05:30,23979.75,23983.6,23976.45,23977.2,0
2026-05-25 13:15:00+05:30,23979.1,23983.25,23975.15,23982.6,0
2026-05-25 13:20:00+05:30,23983.35,23983.9,23977.2,23981.55,0
2026-05-25 13:25:00+05:30,23983.0,23986.25,23979.9,23984.1,0
2026-05-25 13:30:00+05:30,23986.55,23991.0,23980.5,23988.05,0
2026-05-25 13:35:00+05:30,23990.1,23990.1,23977.0,23980.6,0
2026-05-25 13:40:00+05:30,23981.55,23981.55,23963.8,23963.95,0
2026-05-25 13:45:00+05:30,23965.65,23975.25,23962.2,23971.35,0
2026-05-25 13:50:00+05:30,23973.25,23977.4,23970.6,23972.1,0
2026-05-25 13:55:00+05:30,23973.65,23974.55,23963.7,23965.35,0
2026-05-25 14:00:00+05:30,23966.95,23978.55,23962.5,23976.7,0
2026-05-25 14:05:00+05:30,23977.75,23977.75,23960.9,23962.65,0
2026-05-25 14:10:00+05:30,23964.7,23972.35,23956.7,23958.55,0
2026-05-25 14:15:00+05:30,23959.95,23965.55,23955.25,23958.0,0
2026-05-25 14:20:00+05:30,23960.65,23967.8,23959.0,23965.45,0
2026-05-25 14:25:00+05:30,23967.3,23982.85,23964.35,23978.15,0
2026-05-25 14:30:00+05:30,23979.0,23988.2,23976.45,23987.15,0
2026-05-25 14:35:00+05:30,23989.3,24001.55,23983.95,23996.0,0
2026-05-25 14:40:00+05:30,23997.35,24009.3,23992.1,24007.8,0
2026-05-25 14:45:00+05:30,24009.55,24029.65,24007.4,24019.15,0
2026-05-25 14:50:00+05:30,24020.85,24030.45,24018.7,24029.5,0
2026-05-25 14:55:00+05:30,24030.15,24036.8,24027.1,24035.0,0
2026-05-25 15:00:00+05:30,24035.75,24038.1,24025.25,24032.55,0
